T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY
23513,379,769,11,-430990,-506660,36750,1,1
23533,489,917,-12,-411880,-586040,69650,1,1
23553,659,1222,-24,-378770,-655970,60970,1,1
23573,758,1474,-18,-350140,-698390,9450,1,1
23593,748,1433,-29,-337890,-717430,-31010,1,1
23613,690,1191,-83,-312480,-745080,8050,1,1
23633,638,1010,-85,-256480,-779520,64400,1,1
23653,607,976,-45,-230230,-754110,28910,1,1
23673,669,1104,-22,-245280,-674520,-78120,1,1
23693,833,1395,-22,-247030,-617890,-183960,1,1
23713,1038,1772,-51,-226590,-595840,-260400,1,1
23733,1141,1921,-86,-200480,-584220,-317730,1,1
23753,1037,1650,-83,-182560,-556430,-333340,1,1
23773,886,1293,-55,-247170,-361760,-179340,1,1
23793,822,1137,-26,-265020,-261100,-151480,1,1
23813,816,1140,-7,-248500,-192080,-199010,1,1
23833,872,1286,-6,-202790,-151200,-275870,1,1
23853,920,1392,-16,-148960,-116550,-300300,1,1
23873,880,1294,-23,-113400,-62160,-225820,1,1
23893,771,1062,-25,-93940,10920,-100380,1,1
23913,657,838,-12,-80850,89670,-23030,1,1
23933,549,680,15,-58380,155820,-27230,1,1
23953,475,601,29,-3220,182840,-76650,1,1
23973,447,585,19,72030,179060,-119070,1,1
23993,434,579,0,135520,177590,-119350,1,1
24013,408,548,-9,166250,205730,-75180,1,1
24033,361,496,-1,167440,262710,-10360,1,1
24053,318,450,13,165130,316400,48090,1,1
24073,296,417,22,180670,339430,87080,1,1
24093,292,406,20,214270,334110,105770,1,1
24113,302,416,5,253050,321020,107240,1,1
24133,315,442,-6,283920,320670,100730,1,1
24153,345,491,-21,303030,337470,92260,1,1
24173,389,560,-43,309050,370160,84770,1,1
24193,456,658,-66,297990,424270,74620,1,1
24213,546,810,-80,271460,501900,46060,1,1
24233,690,1147,-65,244860,587720,-16450,1,1
24253,870,1556,-67,244090,648480,-83650,1,1
24273,926,1645,-83,277410,661780,-85960,1,1
24293,758,1312,-73,292950,674030,-32830,1,1
24313,597,1038,-35,283500,695100,-35000,1,1
24333,544,989,0,295890,683270,-118020,1,1
24353,630,1147,7,345660,625310,-208740,1,1
24373,828,1460,-13,409220,545230,-256550,1,1
24393,1043,1846,-38,450870,486570,-274050,1,1
24413,1085,1959,-25,455000,471380,-280140,1,1
24433,913,1666,45,434070,477960,-233660,1,1
24453,777,1360,81,434000,441070,-125300,1,1
24473,750,1218,59,467250,343420,-26740,1,1
24493,755,1193,66,477540,259770,9660,1,1
24513,816,1310,73,445760,216790,-24920,1,1
24533,882,1432,80,401730,178360,-73360,1,1
24553,871,1412,100,348950,142310,-60270,1,1
24573,774,1242,122,283430,108570,13860,1,1
24593,660,1016,130,216720,64540,103320,1,1
24613,567,810,124,165900,-560,157850,1,1
24633,500,676,108,122640,-70700,150010,1,1
24653,444,612,104,69930,-125370,93310,1,1
24673,405,587,106,1750,-161700,28700,1,1
24693,354,555,107,-73080,-194670,-6160,1,1
24713,314,520,95,-143920,-239050,-2450,1,1
24733,281,484,69,-206220,-296800,20510,1,1
24753,265,465,43,-263620,-353780,36400,1,1
24773,261,469,20,-322000,-394520,32060,1,1
24793,264,500,11,-382200,-416990,11130,1,1
24813,272,550,10,-437920,-429660,-14700,1,1
24833,283,617,10,-479430,-449400,-28770,1,1
24853,295,688,17,-500290,-488040,-19530,1,1
24873,330,776,17,-498610,-550760,12040,1,1
24893,442,936,-12,-469420,-640080,43680,1,1
24913,657,1285,-64,-412790,-741790,37310,1,1
24933,782,1571,-65,-363300,-809340,-17430,1,1
24953,727,1469,-54,-354410,-818020,-51380,1,1
24973,660,1189,-108,-341320,-821030,7070,1,1
24993,671,1064,-127,-286650,-840420,65380,1,1
25013,696,1123,-71,-266560,-794360,1050,1,1
25033,755,1320,-16,-300720,-685160,-148190,1,1
25053,896,1582,-40,-312130,-615790,-274120,1,1
25073,1051,1782,-88,-277550,-615860,-320390,1,1
25093,1089,1801,-88,-248360,-606200,-311640,1,1
25113,1041,1642,-93,-254590,-538090,-281260,1,1
25133,946,1392,-76,-278040,-444150,-229530,1,1
25153,851,1202,-31,-313110,-324520,-174300,1,1
25173,792,1114,9,-333550,-205870,-154420,1,1
25193,831,1201,-20,-296170,-146160,-185220,1,1
25213,881,1279,-43,-212030,-141890,-241780,1,1
25233,837,1207,-31,-162540,-101290,-241360,1,1
25253,747,1027,-11,-157990,-6580,-153300,1,1
25273,668,860,-6,-140910,77210,-45430,1,1
25293,583,729,0,-92750,123900,-8050,1,1
25313,510,654,9,-37730,161070,-38150,1,1
25333,465,609,7,17640,192780,-85890,1,1
25353,431,575,-3,72730,215740,-101850,1,1
25373,387,525,-6,116900,241850,-72240,1,1
25393,335,465,6,142870,280490,-18480,1,1
25413,301,426,24,157850,323190,32970,1,1
25433,285,407,29,181440,345030,63840,1,1
25453,293,414,16,222600,334670,74690,1,1
25473,302,425,-6,268800,311150,78400,1,1
25493,309,437,-31,303170,301910,83930,1,1
25513,308,452,-39,317310,323890,93380,1,1
25533,326,488,-42,313460,374570,99750,1,1
25553,384,584,-52,305970,431550,93940,1,1
25573,494,769,-80,303450,480340,36960,1,1
25593,670,1099,-104,285740,599690,4690,1,1
25613,877,1546,-84,276010,675080,-28980,1,1
25633,1045,1865,-114,314020,699020,-59640,1,1
25653,870,1537,-154,353220,700770,-67550,1,1
25673,615,1156,-105,322280,764120,-93660,1,1
25693,484,992,-15,315630,796320,-141890,1,1
25713,565,1127,0,383740,726530,-194950,1,1
25733,779,1414,-30,483210,607040,-215040,1,1
25753,1085,1947,-84,548590,526470,-246540,1,1
25773,1203,1997,-104,560210,511000,-313110,1,1
25793,976,1884,-34,538860,526050,-275870,1,1
25813,736,1461,76,501690,538370,-86800,1,1
25833,701,1245,73,517160,457590,76300,1,1
25853,718,1170,84,539140,352380,137690,1,1
25873,824,1314,47,537320,264040,79450,1,1
25893,904,1488,44,501130,204050,-20230,1,1
25913,879,1473,73,411460,197890,-18340,1,1
25933,748,1259,118,291270,210770,95270,1,1
25953,611,1006,170,180250,192220,213080,1,1
25973,530,800,170,126840,97230,259630,1,1
25993,486,668,131,116130,-40670,231840,1,1
26013,462,608,96,92470,-146860,155470,1,1
26033,434,597,82,23660,-190610,67830,1,1
26053,382,585,99,-81550,-193550,10990,1,1
26073,311,544,116,-192010,-199220,10010,1,1
26093,247,486,108,-276430,-247100,46830,1,1
26113,223,440,63,-324240,-342440,78120,1,1
26133,239,440,7,-355390,-441210,67620,1,1
26153,275,494,-19,-404320,-488250,10500,1,1
26173,297,578,-12,-482860,-475230,-63770,1,1
26193,293,673,14,-564200,-448210,-111860,1,1
26213,285,771,28,-607530,-469490,-103040,1,1
26233,302,863,10,-595350,-563850,-34370,1,1
26253,398,984,-42,-540050,-703500,57540,1,1
26273,630,1292,-107,-469910,-831250,99120,1,1
26293,822,1677,-124,-424970,-892920,46060,1,1
26313,736,1638,-67,-427840,-876470,-17150,1,1
26333,566,1187,-95,-419930,-863240,58660,1,1
26353,606,987,-186,-328790,-920220,155890,1,1
26373,659,1059,-142,-274050,-904470,52010,1,1
26393,680,1246,-12,-335720,-754530,-162890,1,1
26413,845,1630,-10,-372470,-652750,-307720,1,1
26433,1175,1997,-168,-296240,-705040,-352590,1,1
26453,1213,1997,-181,-226590,-751240,-344330,1,1
26473,986,1583,-118,-283010,-628600,-271390,1,1
26493,852,1264,-82,-365540,-461930,-181300,1,1
26513,776,1106,-43,-403900,-336630,-139020,1,1
26533,761,1086,-7,-396200,-252000,-154980,1,1
26553,874,1290,-46,-329000,-225540,-214900,1,1
26573,971,1475,-69,-247030,-219590,-288050,1,1
26593,882,1347,-33,-231210,-139370,-261450,1,1
26613,747,1048,-14,-233450,-29120,-101640,1,1
26633,660,810,-28,-184800,24220,53970,1,1
26653,572,653,-27,-121170,56070,73780,1,1
26673,486,583,4,-85610,119490,-7070,1,1
26693,425,559,30,-55650,185150,-97300,1,1
26713,398,539,29,-840,209300,-122710,1,1
26733,382,501,8,64260,202370,-75880,1,1
26753,346,449,9,110040,204680,1750,1,1
26773,305,393,28,128240,234150,69860,1,1
26793,279,359,42,140560,264110,107660,1,1
26813,272,350,48,166250,267260,111580,1,1
26833,281,364,38,202440,249270,98420,1,1
26853,310,400,17,242690,224630,83370,1,1
26873,342,450,1,278180,210980,76930,1,1
26893,388,532,-11,294070,228340,83090,1,1
26913,455,654,-26,288540,275240,98000,1,1
26933,576,855,-37,269010,341040,118860,1,1
26953,833,1315,-47,247030,415520,131390,1,1
26973,1116,1875,-89,247030,478170,113050,1,1
26993,1090,1838,-190,287350,507920,74130,1,1
27013,744,1320,-163,306810,554750,73780,1,1
27033,503,953,-85,224700,697900,108920,1,1
27053,447,847,-1,147770,809620,106750,1,1
27073,573,985,-8,152530,799750,50120,1,1
27093,812,1311,-65,239890,686000,-26880,1,1
27113,1068,1810,-98,319900,591500,-108780,1,1
27133,1148,1997,-120,338520,580580,-223860,1,1
27153,896,1667,-65,331450,608090,-323400,1,1
27173,670,1303,59,308000,655620,-290500,1,1
27193,647,1176,64,308770,661710,-185430,1,1
27213,687,1119,51,387800,543830,-106680,1,1
27233,761,1220,31,454580,409080,-60340,1,1
27253,848,1424,11,470960,319130,-112630,1,1
27273,860,1461,31,460180,261590,-219310,1,1
27293,733,1250,94,403970,255360,-219660,1,1
27313,611,1007,140,306180,278040,-91700,1,1
27333,536,806,146,240310,243460,56770,1,1
27353,506,675,107,230230,138180,141960,1,1
27373,484,617,76,231140,21000,138530,1,1
27393,447,589,79,195930,-47110,-19530,1,1
27413,395,567,108,21000,-45780,-66990,1,1
27433,352,542,118,-59010,-65870,-54880,1,1
27453,311,507,118,-123340,-117950,840,1,1
27473,282,454,95,-176890,-188930,65310,1,1
27493,263,415,68,-222950,-259560,101500,1,1
27513,273,405,35,-265930,-313110,91490,1,1
27533,309,450,14,-313950,-336420,42490,1,1
27553,344,533,19,-368900,-330820,-17220,1,1
27573,376,653,45,-421400,-321020,-54110,1,1
27593,401,790,77,-452620,-345520,-43050,1,1
27613,452,938,90,-436800,-436380,17080,1,1
27633,662,1228,4,-356300,-591990,83300,1,1
27653,946,1653,-102,-262430,-724080,89390,1,1
27673,962,1755,-73,-261870,-720090,62370,1,1
27693,701,1314,0,-329000,-627830,128380,1,1
27713,552,919,2,-310590,-614950,233660,1,1
27733,575,839,-47,-220220,-665490,194950,1,1
27753,675,1033,-47,-164010,-671020,17570,1,1
27773,839,1423,-11,-165060,-621390,-162050,1,1
27793,1075,1903,-20,-161000,-590520,-233380,1,1
27813,1211,1990,-107,-101430,-612850,-177520,1,1
27833,1031,1528,-100,-53060,-590240,-88340,1,1
27853,838,1166,-56,-83580,-468440,-85260,1,1
27873,712,996,1,-138180,-329980,-149450,1,1
27893,684,982,26,-153230,-242130,-198310,1,1
27913,720,1047,29,-110740,-219590,-216510,1,1
27933,822,1196,-15,-33180,-234570,-224840,1,1
27953,903,1288,-62,28910,-233590,-226240,1,1
27973,832,1155,-44,18480,-148260,-193900,1,1
27993,680,927,4,-35280,-280,-120190,1,1
28013,559,733,42,-41720,97510,-60270,1,1
28033,480,611,46,17290,109900,-44030,1,1
28053,446,556,19,100660,83440,-53760,1,1
28073,428,524,-5,163870,74060,-60060,1,1
28093,404,494,-18,187530,109270,-49070,1,1
28113,364,462,-12,180950,180810,-23520,1,1
28133,325,435,7,165970,259560,6790,1,1
28153,307,430,20,163450,313040,33110,1,1
28173,313,442,26,180670,330050,55790,1,1
28193,338,467,11,208950,323890,78470,1,1
28213,366,501,-8,233100,320250,97020,1,1
28233,406,548,-25,241710,340410,104090,1,1
28253,461,621,-36,238420,383040,88970,1,1
28273,550,773,-40,232120,437570,39340,1,1
28293,681,1050,-48,232400,491330,-46550,1,1
28313,838,1400,-64,243740,536270,-140770,1,1
28333,864,1516,-66,255080,575890,-175700,1,1
28353,711,1227,-20,244790,621460,-104580,1,1
28373,583,976,30,230370,647430,-26670,1,1
28393,558,930,26,267750,601650,-51100,1,1
28413,636,1061,7,342230,509320,-143500,1,1
28433,778,1310,1,395920,436520,-226380,1,1
28453,963,1654,-16,409920,405300,-273840,1,1
28473,1065,1864,-7,400680,400890,-290640,1,1
28493,940,1678,73,373170,416290,-246470,1,1
28513,816,1383,92,363160,398020,-132090,1,1
28533,754,1150,61,401100,302540,-8470,1,1
28553,712,1065,57,425040,211260,32970,1,1
28573,741,1170,77,397600,175980,-29120,1,1
28593,782,1272,96,349930,155960,-107870,1,1
28613,788,1254,111,301280,123270,-101990,1,1
28633,743,1143,116,250180,78330,-15120,1,1
28653,674,998,117,198800,27160,70770,1,1
28673,609,865,106,154490,-30940,102270,1,1
28693,540,749,95,112910,-89530,84770,1,1
28713,466,661,102,56280,-129010,45010,1,1
28733,415,617,108,-12460,-155120,6790,1,1
28753,370,579,102,-76160,-191170,-9730,1,1
28773,338,537,78,-128940,-244440,2170,1,1
28793,319,503,49,-175490,-304500,28140,1,1
28813,307,487,32,-226520,-350350,43330,1,1
28833,306,498,26,-286580,-370720,33670,1,1
28853,314,547,32,-346080,-377370,3710,1,1
28873,328,616,36,-393120,-388150,-30660,1,1
28893,352,702,29,-420630,-418460,-49420,1,1
28913,383,792,28,-428960,-471170,-39410,1,1
28933,451,898,10,-421750,-538720,-1890,1,1
28953,592,1102,-28,-393050,-619500,37380,1,1
28973,754,1389,-55,-344750,-696990,38150,1,1
28993,768,1433,-35,-314650,-729750,9450,1,1
29013,656,1148,-47,-318780,-714910,25410,1,1
29033,602,955,-66,-305760,-707140,81900,1,1
29053,581,915,-47,-266140,-704340,68110,1,1
29073,618,1020,-24,-246540,-665630,-34580,1,1
29093,755,1258,-28,-234290,-622650,-150570,1,1
29113,933,1566,-45,-208110,-607320,-230090,1,1
29133,1031,1675,-62,-190120,-589260,-269710,1,1
29153,972,1505,-59,-185010,-547260,-257740,1,1
29173,883,1300,-52,-191450,-476770,-216930,1,1
29193,810,1172,-23,-204890,-391510,-198310,1,1
29213,780,1112,-7,-223580,-221130,-205660,1,1
29233,806,1140,-2,-180040,-176050,-208670,1,1
29253,849,1212,-11,-131180,-139860,-221620,1,1
29273,849,1213,-12,-94920,-86450,-212380,1,1
29293,797,1118,-17,-69720,-18760,-165480,1,1
29313,707,955,-5,-48650,55860,-101150,1,1
29333,606,790,10,-24920,124950,-60550,1,1
29353,525,676,22,18270,165830,-55090,1,1
29373,477,615,17,79800,177660,-65380,1,1
29393,450,585,0,138810,185290,-66430,1,1
29413,419,548,-6,177450,212450,-46900,1,1
29433,393,526,-11,196280,259070,-20230,1,1
29453,356,500,3,209790,305690,5810,1,1
29473,343,496,5,231070,333620,32760,1,1
29493,345,502,-4,260050,343070,59850,1,1
29513,351,514,-20,282450,356090,83720,1,1
29533,357,532,-27,292810,384090,98210,1,1
29553,374,568,-33,295750,421540,100660,1,1
29573,414,634,-40,296170,459830,88270,1,1
29593,474,724,-48,293860,499660,62580,1,1
29613,554,869,-56,291620,541310,18900,1,1
29633,662,1097,-63,293580,582330,-43330,1,1
29653,761,1318,-66,300510,617400,-94500,1,1
29673,785,1384,-60,302190,648130,-103530,1,1
29693,701,1242,-25,299740,669060,-89390,1,1
29713,628,1117,0,316610,655690,-95270,1,1
29733,618,1095,11,356020,607040,-126560,1,1
29753,676,1175,11,401870,541870,-162960,1,1
29773,780,1341,7,435610,482930,-197260,1,1
29793,892,1559,8,449540,441910,-227920,1,1
29813,948,1670,23,445620,416850,-230790,1,1
29833,894,1557,59,432250,392350,-170240,1,1
29853,806,1353,85,415310,354900,-62160,1,1
29873,762,1215,86,412020,287770,14070,1,1
29893,750,1164,76,411460,211960,21630,1,1
29913,745,1167,87,386470,157710,-11130,1,1
29933,728,1147,104,331520,127050,-29820,1,1
29953,694,1080,117,268870,94850,-980,1,1
29973,650,981,127,211120,48860,54950,1,1
29993,604,884,129,156520,-5740,93380,1,1
30013,557,798,119,107030,-67830,94500,1,1
30033,516,737,105,60830,-131460,66430,1,1
30053,477,692,96,9100,-185710,29680,1,1
30073,437,657,92,-54810,-224350,3570,1,1
30093,390,617,89,-125860,-255360,-1890,1,1
30113,343,572,77,-192640,-291900,9240,1,1
30133,318,539,50,-246330,-341250,23170,1,1
30153,309,527,24,-291620,-391090,24710,1,1
30173,309,547,12,-340340,-422170,8540,1,1
30193,316,591,11,-393260,-434420,-16800,1,1
30213,326,653,17,-439250,-445480,-34650,1,1
30233,344,730,18,-464940,-475300,-30590,1,1
30253,389,822,10,-463260,-532140,-3010,1,1
30273,480,958,-13,-436240,-608650,30730,1,1
30293,611,1154,-40,-394030,-686000,43750,1,1
30313,728,1363,-55,-354620,-737590,23730,1,1
30333,739,1389,-51,-333830,-751380,-2590,1,1
30353,687,1223,-59,-323540,-743890,14000,1,1
30373,661,1070,-81,-293580,-740530,40740,1,1
30393,656,1048,-63,-259070,-722470,-140,1,1
30413,672,1102,-36,-253120,-665420,-99400,1,1
30433,748,1224,-31,-254520,-606970,-190260,1,1
30453,858,1388,-39,-241780,-571060,-239680,1,1
30473,947,1526,-41,-227430,-537180,-264110,1,1
30493,982,1547,-55,-216650,-492100,-271880,1,1
30513,939,1401,-60,-210070,-435820,-252070,1,1
30533,850,1210,-33,-224070,-349090,-206430,1,1
30553,769,1070,3,-247520,-238630,-169470,1,1
30573,751,1040,7,-236530,-157850,-163660,1,1
30593,779,1080,-13,-182280,-125720,-184520,1,1
30613,784,1088,-17,-124040,-98630,-201880,1,1
30633,745,1032,-5,-92960,-38290,-186900,1,1
30653,686,930,0,-72660,35630,-136780,1,1
30673,616,807,6,-42840,96530,-78470,1,1
30693,544,698,12,-3220,143710,-42840,1,1
30713,486,625,11,43120,180600,-37730,1,1
30733,448,592,2,97790,203210,-49210,1,1
30753,423,570,-8,149730,221690,-54040,1,1
30773,392,538,-10,186620,250950,-37940,1,1
30793,359,511,-3,207340,293650,-5040,1,1
30813,337,498,2,221690,336980,30450,1,1
30833,339,507,0,243740,362110,59640,1,1
30853,356,529,-19,273770,368550,84910,1,1
30873,372,554,-33,299180,375270,102760,1,1
30893,396,604,-37,308350,402220,108010,1,1
30913,445,689,-47,306810,444850,97370,1,1
30933,519,812,-57,304220,488740,73990,1,1
30953,607,977,-60,300790,532420,41860,1,1
30973,692,1182,-61,294910,579110,-4760,1,1
30993,734,1296,-64,294630,619640,-60130,1,1
31013,677,1203,-36,297640,649040,-83720,1,1
31033,600,1058,-2,290080,666610,-59920,1,1
31053,581,1006,6,331240,615370,-99190,1,1
31073,629,1088,6,373520,552370,-158200,1,1
31093,727,1257,12,399070,505540,-206290,1,1
31113,841,1466,10,415520,467600,-233240,1,1
31133,936,1627,3,424410,433790,-232890,1,1
31153,896,1567,40,410900,416780,-185290,1,1
31173,802,1378,82,393540,389200,-99400,1,1
31193,742,1202,79,401310,314790,-25550,1,1
31213,702,1094,79,403970,237090,280,1,1
31233,693,1076,82,379680,185360,-21560,1,1
31253,711,1109,85,340060,143430,-46200,1,1
31273,703,1084,104,287350,108500,-30170,1,1
31293,690,1048,116,225540,75460,9100,1,1
31313,665,997,125,169120,31150,37800,1,1
31333,624,931,126,122640,-27580,50260,1,1
31353,588,850,101,84140,-98700,52710,1,1
31373,531,756,92,33950,-153440,46130,1,1
31393,471,677,91,-33670,-181860,31080,1,1
31413,413,617,91,-102760,-205870,17010,1,1
31433,366,569,86,-164150,-239820,15890,1,1
31453,331,530,73,-214480,-286790,24850,1,1
31473,324,519,49,-257460,-336910,26460,1,1
31493,333,541,28,-301980,-373380,9590,1,1
31513,354,601,25,-350630,-390600,-18900,1,1
31533,367,670,29,-394450,-401940,-39200,1,1
31553,378,735,32,-420770,-429240,-33460,1,1
31573,402,798,22,-422170,-484470,-350,1,1
31593,455,870,-1,-400680,-558110,42000,1,1
31613,540,974,-23,-369040,-622930,63210,1,1
31633,618,1108,-30,-345800,-654710,47600,1,1
31653,638,1168,-14,-339570,-653520,23450,1,1
31673,621,1108,-14,-330890,-650230,34860,1,1
31693,628,1031,-41,-293160,-666960,57960,1,1
31713,663,1040,-50,-244650,-674940,28490,1,1
31733,715,1151,-29,-218400,-644000,-56700,1,1
31753,777,1267,-23,-204960,-600670,-133350,1,1
31773,357,-308,145,-182980,-574700,-163660,1,1
31793,1612,1997,-1302,2870,-681520,-561050,1,1
31813,1049,1997,-145,225540,-750120,-1744820,1,1
31833,-883,1444,-77,-241850,182490,-333760,1,1
31853,-1081,173,262,-646240,354200,1590960,1,1
31873,-108,-542,-161,-407890,-195440,1960210,1,1
31893,169,-1282,-223,69230,-529060,1526140,1,1
31913,-213,-411,-49,280490,-377790,510720,1,1
31933,-641,666,-66,325640,-192710,-748790,1,1
31953,-140,1487,-72,389620,-266910,-1555190,1,1
31973,734,1997,54,309400,-294000,-1757210,1,1
31993,1042,1997,-279,70700,-184450,-1262170,1,1
32013,-181,1670,413,-359800,99330,52780,1,1
32033,898,58,-166,-464240,73360,1401750,1,1
32053,709,547,-542,306390,-604800,1162000,1,1
32073,485,724,-317,454160,-606760,-292040,1,1
32093,210,718,45,11760,71820,-1015140,1,1
32113,279,872,100,-181440,619850,-995960,1,1
32133,197,817,132,-142380,680960,-565740,1,1
32153,53,695,69,-174790,564480,78610,1,1
32173,-42,392,116,-262640,404040,605080,1,1
32193,100,-10,131,-274330,226590,843010,1,1
32213,310,-100,52,-80640,-28980,764120,1,1
32233,473,495,-97,189350,-234920,384790,1,1
32253,1019,1591,-406,363510,-345240,-253960,1,1
32273,1393,1997,-310,300300,-259560,-850220,1,1
32293,802,1997,-76,-118930,312200,-982940,1,1
32313,141,1300,204,-376530,787290,-393190,1,1
32333,73,272,337,-332080,705950,596120,1,1
32353,265,-201,93,-72590,250600,971600,1,1
32373,461,238,-300,350140,-225890,609700,1,1
32393,592,674,-348,556500,-398300,-100730,1,1
32413,394,700,-121,361270,-83790,-639240,1,1
32433,405,955,72,58240,456750,-781410,1,1
32453,676,1511,200,-51660,758030,-671020,1,1
32473,1032,1944,-11,61950,679350,-385630,1,1
32493,824,1459,177,249480,437430,67830,1,1
32513,363,-1361,1341,259630,387940,463820,1,1
32533,1491,1942,-272,358190,223370,353290,1,1
32553,1825,1997,37,525280,43330,-206150,1,1
32573,680,1513,431,281540,379610,-479150,1,1
70054,863,1235,11,-4480,-25340,-68110,1,1
70074,802,1142,3,10430,-36540,-61810,1,1
70094,649,895,20,210,-15680,3570,1,1
