T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY
124221,591,825,19,-118370,-138390,8190,0,0
124241,575,854,53,-142520,-92890,-35630,0,0
124261,577,861,54,-121730,-105210,-32970,0,0
124281,603,862,15,-84000,-145040,-11830,0,0
124301,600,767,81,-85120,-155610,5670,0,0
124321,583,824,18,-169120,-200620,38850,0,0
124341,576,680,-247,-167720,-214690,-15610,0,0
124361,545,858,10,-213780,-73010,-84980,0,0
124381,586,857,-68,-148330,-75950,-59570,0,0
124401,591,861,-33,-61250,-121730,-8750,0,0
124421,613,847,-19,15890,-161560,3010,0,0
124441,659,913,-27,73360,-166390,26180,0,0
124461,640,855,-36,66640,-108360,52850,0,0
124481,554,728,11,-14630,14770,62860,0,0
124501,519,702,34,-56420,92190,16660,0,0
124521,497,727,70,-36470,102970,-40180,0,0
124541,524,786,62,20440,61740,-50820,0,0
124561,578,824,28,90160,-2870,-8120,0,0
124581,658,883,-25,132580,-31360,36400,0,0
124601,664,909,-27,106260,23100,30170,0,0
124621,596,864,30,23100,146370,-980,0,0
124641,533,812,88,-12460,210980,-21560,0,0
124661,542,813,67,44170,162750,-24220,0,0
124681,726,500,147,133770,61250,-11410,0,0
124701,600,833,2,59150,-77910,27510,0,0
124721,614,827,1,-22610,-116760,53340,0,0
124741,599,821,23,-63630,-54180,30030,0,0
124761,570,817,56,-99680,2100,-16310,0,0
124781,568,839,60,-75530,-2800,-46410,0,0
124801,586,863,36,-12530,-53480,-52290,0,0
124821,597,849,9,29610,-86870,-19320,0,0
124841,633,651,-157,32550,-71890,36470,0,0
124861,517,767,91,-12670,14560,51240,0,0
124881,532,776,78,-67480,87850,70,0,0
124901,584,834,47,-50470,12110,-19600,0,0
124921,612,870,20,2170,-52850,-27090,0,0
124941,657,864,-19,-6860,-19250,-36470,0,0
124961,618,817,-4,700,-8960,-21350,0,0
124981,620,863,2,20230,-12530,8890,0,0
125001,611,822,8,32270,-4620,39690,0,0
125021,547,759,66,28910,31500,54460,0,0
125041,533,753,80,24010,50750,22120,0,0
125061,576,798,20,20020,6440,-6580,0,0
125081,601,810,1,28210,-34720,-3570,0,0
125101,583,797,26,9590,-5180,5810,0,0
125121,563,821,60,-18830,50190,-7210,0,0
125141,592,881,42,-420,54950,-33460,0,0
125161,577,867,81,45710,17780,-20580,0,0
125181,586,799,23,40460,-2660,30660,0,0
125201,575,787,29,-12320,-20720,43120,0,0
125221,581,823,29,-15540,-8890,5460,0,0
125241,573,831,40,-13160,5040,-30380,0,0
125261,567,804,41,-10780,16030,-18130,0,0
125281,576,802,30,6650,11480,8680,0,0
125301,591,835,21,27790,3290,6090,0,0
125321,594,841,23,33950,14140,-4340,0,0
125341,574,811,38,22470,44170,4550,0,0
125361,570,806,43,12180,68250,10780,0,0
125381,585,827,31,25830,63840,-6160,0,0
125401,588,853,34,47740,52500,-26810,0,0
125421,580,846,39,52990,57610,-25830,0,0
125441,578,821,33,50260,66990,490,0,0
125461,573,800,31,52150,68810,25200,0,0
125481,560,792,40,48090,77560,21350,0,0
125501,555,805,55,40530,90860,-3500,0,0
125521,569,825,45,46480,86870,-21280,0,0
125541,585,836,32,63210,65100,-17990,0,0
125561,579,827,30,68180,54250,-2590,0,0
125581,564,811,47,53130,68460,12180,0,0
125601,561,812,55,34650,86800,16310,0,0
125621,574,824,49,32060,83230,9870,0,0
125641,584,838,43,41720,63000,3500,0,0
125661,593,857,43,47390,47390,-2590,0,0
125681,593,862,41,43890,42910,-8330,0,0
125701,583,842,44,35280,44100,-3290,0,0
125721,563,809,52,22050,48370,14140,0,0
125741,556,795,56,9030,50470,27790,0,0
125761,567,813,49,9100,38150,21700,0,0
125781,573,825,43,19460,14630,3010,0,0
125801,567,815,41,20930,70,-7140,0,0
125821,553,792,46,8120,1190,-700,0,0
125841,548,784,52,-7140,6230,11060,0,0
125861,560,802,53,-15120,3780,16240,0,0
125881,584,836,51,-15120,-7560,13720,0,0
125901,606,869,42,-9800,-24710,5600,0,0
125921,608,876,38,-6370,-37800,-4690,0,0
125941,589,854,44,-13090,-36960,-9870,0,0
125961,568,821,48,-25480,-28210,9100,0,0
125981,565,804,49,-26600,-38010,19880,0,0
126001,577,817,38,-17360,-52920,13930,0,0
126021,588,834,32,-15330,-56210,-1680,0,0
126041,577,825,40,-27160,-42770,-5740,0,0
126061,567,816,49,-36890,-32690,1260,0,0
126081,580,828,40,-29540,-41020,4270,0,0
126101,588,838,36,-19810,-49490,4060,0,0
126121,585,840,39,-19180,-46480,4130,0,0
126141,582,831,38,-18550,-43190,4060,0,0
126161,583,824,32,-15190,-41790,2730,0,0
126181,577,817,35,-19320,-30590,70,0,0
126201,566,808,46,-24780,-17570,-840,0,0
126221,574,817,41,-14980,-21980,-2100,0,0
126241,585,827,32,770,-33600,-2170,0,0
126261,586,825,31,2870,-28700,2660,0,0
126281,578,818,37,-4270,-11410,4970,0,0
126301,572,813,39,-5250,-910,-70,0,0
126321,573,813,37,1050,420,-5250,0,0
126341,563,798,41,6090,2310,-1610,0,0
126361,559,791,39,10990,3990,3780,0,0
126381,567,798,36,18270,2870,4270,0,0
126401,574,806,32,19110,8680,5600,0,0
126421,578,814,41,12950,21910,5250,0,0
126441,583,830,44,11270,30170,-2590,0,0
126461,595,857,40,19880,26600,-13440,0,0
126481,603,869,37,28770,21840,-14630,0,0
126501,594,852,41,29610,24920,-1470,0,0
126521,587,833,39,26670,31500,12040,0,0
126541,584,829,39,25340,36050,11270,0,0
126561,585,839,41,24780,39480,-350,0,0
126581,583,841,46,24570,41160,-9030,0,0
126601,583,837,44,27230,37170,-8750,0,0
126621,580,830,37,32760,28490,-4620,0,0
126641,573,818,38,32060,27230,1470,0,0
126661,560,800,47,22820,35000,8330,0,0
126681,556,795,47,15540,38850,11340,0,0
126701,565,800,45,16590,31990,7490,0,0
126721,579,826,44,20230,21910,-2800,0,0
126741,584,846,44,20090,16380,-11340,0,0
126761,588,849,44,15960,15190,-7980,0,0
126781,585,839,43,10640,14350,4480,0,0
126801,579,825,44,4340,14700,15190,0,0
126821,574,819,46,-140,14000,14700,0,0
126841,572,820,48,-630,8960,6020,0,0
126861,574,822,45,770,700,-210,0,0
126881,577,822,39,420,-5880,-980,0,0
126901,575,822,43,-3710,-7000,-420,0,0
126921,573,821,46,-10990,-3500,1960,0,0
126941,573,820,46,-15610,-3150,6020,0,0
126961,574,816,44,-14770,-9380,8820,0,0
126981,578,821,40,-12040,-16870,5810,0,0
127001,584,834,40,-12180,-19460,-2520,0,0
127021,592,853,41,-13930,-19250,-10570,0,0
127041,600,864,38,-14490,-19740,-11550,0,0
127061,596,857,42,-17500,-17080,-1470,0,0
127081,588,841,44,-20650,-13790,10640,0,0
127101,583,826,40,-15890,-18270,11340,0,0
127121,564,799,37,-8610,-24710,4480,0,0
127141,542,766,36,-9450,-22120,1400,0,0
127161,527,741,40,-15820,-14210,4550,0,0
127181,526,737,41,-18270,-10990,7070,0,0
127201,534,752,42,-15610,-13370,4970,0,0
127221,554,781,44,-12600,-15960,630,0,0
127241,584,826,38,-8120,-19740,-6510,0,0
127261,605,864,31,-420,-25760,-17220,0,0
127281,600,863,33,1750,-23800,-21490,0,0
127301,576,829,40,-6440,-9520,-10360,0,0
127321,563,798,41,-11830,1190,7560,0,0
127341,564,791,37,-4340,-2590,15330,0,0
127361,572,803,34,7140,-10360,8190,0,0
127381,576,816,38,11410,-9380,-4200,0,0
127401,591,840,37,10220,-2450,-11900,0,0
127421,610,875,34,11130,1540,-15960,0,0
127441,618,898,38,13090,5110,-15120,0,0
127461,621,899,43,13090,11900,-5600,0,0
127481,612,880,41,16030,14700,8960,0,0
127501,607,859,31,24990,9520,17780,0,0
127521,597,850,33,32060,6930,13090,0,0
127541,589,847,40,29050,16660,1680,0,0
127561,580,839,42,23450,28280,-4270,0,0
127581,561,801,40,24080,30240,4620,0,0
127601,538,757,40,27160,27020,23380,0,0
127621,522,724,43,27510,26110,35350,0,0
127641,523,727,42,26880,26250,31080,0,0
127661,539,758,37,28420,23380,13370,0,0
127681,552,785,40,27300,22680,-4480,0,0
127701,560,805,49,19040,29260,-9100,0,0
127721,572,821,47,11690,33880,-2310,0,0
127741,587,837,41,13860,27300,6230,0,0
127761,599,852,38,20230,16310,11270,0,0
127781,598,852,41,19810,14070,10850,0,0
127801,598,855,43,8050,22820,-3150,0,0
127821,594,859,41,8260,19880,-8050,0,0
127841,589,853,44,6090,19040,-1330,0,0
127861,578,833,48,4760,16100,10360,0,0
127881,577,822,43,8190,7420,14980,0,0
127901,583,824,37,9100,2030,8610,0,0
127921,588,836,42,2520,5880,-4970,0,0
127941,593,856,45,-3220,8960,-16380,0,0
127961,599,867,47,-3920,5390,-14700,0,0
127981,601,869,45,-1680,-2380,-3640,0,0
128001,592,849,42,-70,-8750,6930,0,0
128021,578,822,41,-1750,-10290,11480,0,0
128041,559,793,39,-6580,-8820,8470,0,0
128061,547,772,44,-12460,-6510,2240,0,0
128081,544,770,45,-15680,-7490,-4970,0,0
128101,551,786,46,-14770,-13020,-10640,0,0
128121,566,808,45,-11620,-21000,-10570,0,0
128141,577,821,39,-10570,-26320,-3850,0,0
128161,584,830,38,-13370,-26110,2870,0,0
128181,591,839,37,-17500,-22330,2170,0,0
128201,587,840,43,-20650,-17990,-2940,0,0
128221,582,834,45,-20510,-17640,-5110,0,0
128241,579,826,41,-14910,-23730,-2590,0,0
128261,575,815,36,-9240,-28910,2870,0,0
128281,569,804,37,-10500,-25130,8260,0,0
128301,562,791,40,-15120,-17360,10150,0,0
128321,565,797,38,-15050,-14700,5600,0,0
128341,573,813,39,-11060,-16170,-3430,0,0
128361,581,831,40,-8050,-15820,-10220,0,0
128381,589,848,36,-4340,-15540,-11060,0,0
128401,597,851,35,-700,-15120,-3850,0,0
128421,595,847,35,-770,-10290,6580,0,0
128441,588,832,40,-3010,-2100,11340,0,0
128461,579,821,39,-1820,2520,7140,0,0
128481,576,821,38,4690,840,-980,0,0
128501,575,816,37,9520,210,-2100,0,0
128521,578,819,39,10220,3920,2730,0,0
128541,577,821,37,10850,7910,5110,0,0
128561,576,819,37,11900,11410,5880,0,0
128581,571,810,40,11830,15190,8260,0,0
128601,570,807,40,13160,16660,8820,0,0
128621,575,816,38,18340,13720,3150,0,0
128641,579,824,38,21350,13020,-2940,0,0
128661,580,830,41,19950,16660,-2940,0,0
128681,580,827,42,17710,20300,3640,0,0
128701,578,824,40,17430,21070,9660,0,0
128721,576,822,41,19600,18970,7420,0,0
128741,571,815,44,20650,17920,3360,0,0
128761,572,816,40,21350,15960,350,0,0
128781,571,812,37,21910,13440,-700,0,0
128801,566,807,42,18410,15470,2590,0,0
128821,563,803,47,12390,19810,6860,0,0
128841,570,813,45,11200,17710,7560,0,0
128861,580,826,41,16170,8400,3220,0,0
128881,588,839,40,16870,3850,-1540,0,0
128901,594,855,41,12460,5460,-4900,0,0
128921,595,857,43,9170,6300,-5460,0,0
128941,590,850,44,6300,6300,-700,0,0
128961,580,828,44,3150,6090,6160,0,0
128981,579,824,41,3290,2170,9870,0,0
129001,575,818,37,6650,-5110,6020,0,0
129021,571,814,43,4620,-6300,980,0,0
129041,566,811,44,-2800,-1470,-140,0,0
129061,571,816,44,-6930,-560,-630,0,0
129081,572,819,41,-5880,-5390,-1050,0,0
129101,570,813,44,-6160,-8750,2730,0,0
129121,573,815,41,-7560,-10710,6160,0,0
129141,576,819,38,-6860,-14210,3220,0,0
129161,576,821,39,-9030,-13160,-980,0,0
129181,574,824,46,-15400,-7210,-2450,0,0
129201,584,833,42,-17430,-6160,-1330,0,0
129221,589,841,38,-11130,-14000,-1260,0,0
129241,583,832,41,-7210,-18550,0,0,0
129261,579,820,39,-10150,-14770,3920,0,0
129281,566,801,38,-11410,-12250,4340,0,0
129301,558,790,40,-11970,-10150,3500,0,0
129321,552,783,45,-13930,-6860,2940,0,0
129341,559,792,42,-14350,-5670,3430,0,0
129361,581,826,37,-9240,-10710,770,0,0
129381,600,855,34,-2590,-16590,-6580,0,0
129401,606,869,40,-3430,-12740,-8540,0,0
129421,604,866,41,-7560,-4480,-5250,0,0
129441,596,848,40,-7000,-1540,-490,0,0
129461,580,826,38,-2450,-3220,4270,0,0
129481,563,794,41,1330,-3780,6720,0,0
129501,553,777,39,1470,-560,9380,0,0
129521,551,777,37,2030,1260,9380,0,0
129541,561,793,40,3220,2030,5040,0,0
129561,576,822,42,3010,4480,-1890,0,0
129581,587,841,43,4410,5320,-8540,0,0
129601,596,851,38,8470,2590,-8890,0,0
129621,591,842,37,12460,-420,4830,0,0
129641,575,819,41,7000,10850,9660,0,0
129661,566,805,45,5670,14420,9590,0,0
129681,563,799,42,10360,10150,5180,0,0
129701,565,805,38,15610,4830,-350,0,0
129721,569,807,42,15470,5460,-1610,0,0
129741,577,823,40,13930,7210,-700,0,0
129761,589,838,39,14700,6510,-560,0,0
129781,589,840,39,12810,8820,2100,0,0
129801,580,830,47,9450,12250,5950,0,0
129821,578,824,43,12460,8050,5320,0,0
129841,578,823,39,18620,420,980,0,0
129861,567,811,41,16310,1960,1260,0,0
129881,564,798,42,8750,8820,6510,0,0
129901,567,802,45,7140,8260,8050,0,0
129921,580,827,40,10920,1750,1540,0,0
129941,591,847,40,11690,-630,-5670,0,0
129961,593,854,44,7700,2240,-3920,0,0
129981,600,861,41,7770,140,770,0,0
130001,599,854,36,9170,-2800,3710,0,0
130021,586,836,42,4480,2030,6720,0,0
130041,569,813,48,-840,7000,10220,0,0
130061,563,801,44,840,2660,12810,0,0
130081,573,806,38,5670,-5250,9450,0,0
130101,569,811,42,3570,-4410,2100,0,0
130121,573,820,43,-1680,560,-3080,0,0
130141,576,821,41,-2660,-280,-1330,0,0
130161,574,817,39,-2030,-3430,5250,0,0
130181,570,807,44,-4200,-2520,9380,0,0
130201,573,814,45,-6370,-700,7630,0,0
130221,589,841,40,-2100,-6230,-1400,0,0
130241,600,857,35,1330,-10360,-8540,0,0
130261,593,854,42,-4200,-3780,-6790,0,0
130281,588,843,46,-9730,2940,-630,0,0
130301,584,836,39,-5670,-1400,5040,0,0
130321,579,820,37,-420,-7070,8610,0,0
130341,566,799,41,-2940,-3710,9660,0,0
130361,558,788,42,-6230,700,6160,0,0
130381,561,794,40,-3850,-1820,-1400,0,0
130401,565,804,39,-2170,-3920,-6090,0,0
130421,566,804,44,-5530,-490,-2380,0,0
130441,572,816,43,-6370,280,2170,0,0
130461,584,828,37,-1400,-5460,1820,0,0
130481,589,837,38,420,-6860,280,0,0
130501,585,838,41,-2660,-2240,-2730,0,0
130521,581,831,41,-3920,700,-5110,0,0
130541,579,827,39,-1400,-980,-3150,0,0
130561,571,811,41,-630,-1330,2730,0,0
130581,568,808,41,-1400,280,7210,0,0
130601,575,813,38,1120,-1470,4270,0,0
130621,576,819,40,3640,-3360,-2170,0,0
130641,574,819,42,1890,-420,-5320,0,0
130661,571,814,42,-770,3290,-3570,0,0
130681,574,820,41,770,1890,-1260,0,0
130701,581,827,40,4970,-2380,-280,0,0
130721,585,832,41,5600,-2590,1820,0,0
130741,588,839,40,4270,-350,1890,0,0
130761,589,839,39,5040,-350,-1680,0,0
130781,580,828,40,5040,770,-3150,0,0
130801,566,809,43,2870,3780,490,0,0
130821,564,803,41,3360,3080,6300,0,0
130841,570,805,38,7420,-2030,8960,0,0
130861,576,819,40,8540,-3500,6510,0,0
130881,583,833,42,5950,-420,140,0,0
130901,596,856,41,4340,1750,-5810,0,0
130921,602,866,40,4690,1540,-7770,0,0
130941,595,856,42,4480,2100,-3360,0,0
130961,584,838,40,4130,2800,5880,0,0
130981,578,821,39,5250,1540,14210,0,0
131001,570,808,37,6650,-140,15680,0,0
131021,556,790,42,5110,2030,10920,0,0
131041,549,780,46,560,7000,5950,0,0
131061,552,786,42,-140,6300,3150,0,0
131081,563,799,41,3850,-140,3150,0,0
131101,577,820,41,5460,-3570,4550,0,0
131121,587,837,42,3010,-1750,4060,0,0
131141,598,854,43,1890,-910,1050,0,0
131161,603,865,40,3780,-3080,-3990,0,0
131181,596,860,43,3780,-2520,-6720,0,0
131201,586,844,45,1190,1400,-2170,0,0
131221,577,825,40,2100,770,6370,0,0
131241,572,805,37,5600,-3500,13440,0,0
131261,560,791,41,6370,-4480,14000,0,0
131281,557,793,43,3010,-350,7980,0,0
131301,567,810,41,770,2030,-840,0,0
131321,578,826,40,2730,-980,-6930,0,0
131341,584,834,42,3990,-3430,-5530,0,0
131361,584,834,41,3010,-3010,0,0,0
150080,566,809,31,59640,133210,12810,0,0
150100,570,814,31,69930,139160,19320,0,0
150120,583,833,28,89390,133210,6300,0,0
150140,587,847,25,103810,131530,-7000,0,0
150160,582,845,23,108080,138320,-11760,0,0
150180,571,827,23,103110,152390,-5110,0,0
150200,558,811,30,94290,167650,8260,0,0
150220,549,799,41,88550,177030,19810,0,0
150240,558,810,44,95900,168210,19670,0,0
150260,582,845,35,113470,145040,6790,0,0
150280,603,875,26,121590,130830,-4550,0,0
150300,609,889,27,109690,138320,-7000,0,0
150320,589,873,41,88060,155470,-1750,0,0
150340,567,843,50,74550,159600,8680,0,0
150360,544,803,54,74760,143220,22820,0,0
150380,541,775,48,81760,116200,32270,0,0
150400,544,770,39,84350,93870,28070,0,0
150420,554,788,39,74900,86450,11900,0,0
150440,559,810,49,54950,90510,-5530,0,0
150460,565,827,54,35700,90720,-12180,0,0
150480,569,841,62,26600,75250,-5110,0,0
150500,587,856,55,27160,47950,9450,0,0
150520,603,866,45,31360,18760,18900,0,0
150540,605,866,40,26250,2730,14840,0,0
150560,581,836,46,6370,4200,6440,0,0
150580,548,792,57,-17920,10500,6300,0,0
150600,535,777,60,-28140,-980,7840,0,0
150620,545,786,49,-22610,-31010,7350,0,0
150640,557,794,41,-17290,-59220,10780,0,0
150660,574,813,40,-25830,-69720,14420,0,0
150680,593,847,39,-42700,-68040,8610,0,0
150700,608,887,43,-55300,-66430,-7490,0,0
150720,613,908,49,-62580,-68880,-19180,0,0
150740,607,896,48,-62650,-80150,-10570,0,0
150760,601,865,31,-51800,-102200,10990,0,0
150780,590,832,24,-45850,-114170,25410,0,0
150800,562,799,34,-58450,-101360,24990,0,0
150820,543,774,41,-74130,-83300,16380,0,0
150840,546,780,42,-75180,-82530,6090,0,0
150860,562,804,33,-64330,-95550,-4690,0,0
150880,583,836,30,-52290,-107590,-12880,0,0
150900,594,852,25,-45150,-110250,-13510,0,0
150920,594,844,23,-45150,-102900,-4620,0,0
150940,583,819,26,-51520,-86520,8610,0,0
150960,563,791,34,-56840,-68530,14140,0,0
150980,554,780,38,-52990,-59080,7350,0,0
151000,559,785,29,-37170,-63560,-5250,0,0
151020,565,790,23,-20090,-70000,-11760,0,0
151040,571,793,20,-14700,-62300,-9870,0,0
151060,572,802,28,-20580,-40110,-4900,0,0
151080,586,825,29,-24710,-18550,-3500,0,0
151100,602,854,33,-18200,-9030,-6580,0,0
151120,622,882,27,-4480,-7910,-10360,0,0
151140,630,900,22,10710,-8050,-15750,0,0
151160,622,888,20,19600,-280,-18480,0,0
151180,597,849,25,18340,18340,-10150,0,0
151200,563,794,34,12740,40460,6580,0,0
151220,541,758,36,13720,53060,18760,0,0
151240,542,755,33,24920,52150,15750,0,0
151260,555,774,29,39480,45570,3010,0,0
151280,586,830,22,47740,45360,-10640,0,0
151300,606,870,29,47320,54110,-21350,0,0
151320,610,887,36,41230,69090,-22540,0,0
151340,592,861,41,37170,80500,-12460,0,0
151360,575,823,38,39340,82250,5950,0,0
151380,570,804,35,48090,73920,19670,0,0
151400,572,806,31,55720,65380,18060,0,0
151420,576,822,35,55160,66010,2870,0,0
151440,571,825,44,47390,73430,-12740,0,0
151460,572,827,46,39830,77560,-14910,0,0
151480,571,824,43,40180,69720,-7490,0,0
151500,570,814,40,43610,56840,3290,0,0
151520,562,798,43,42140,49000,12950,0,0
151540,557,792,43,34790,46690,16310,0,0
151560,561,797,43,27160,43890,9800,0,0
151580,564,812,48,20930,39200,-3220,0,0
151600,580,842,49,14980,33670,-12040,0,0
151620,598,865,44,12670,22680,-10220,0,0
151640,607,871,38,13580,7700,-630,0,0
151660,598,857,40,10710,-1540,8050,0,0
151680,583,834,47,-490,350,11550,0,0
151700,570,820,47,-11410,2380,8610,0,0
151720,565,812,43,-13230,-6230,980,0,0
151740,563,805,42,-15330,-26180,6860,0,0
151760,562,804,43,-19880,-31430,13440,0,0
151780,570,809,37,-22260,-37520,13090,0,0
151800,573,817,36,-26810,-39550,7630,0,0
151820,571,817,42,-33880,-37520,2660,0,0
151840,568,818,44,-34440,-41860,-1540,0,0
151860,575,823,39,-28070,-53060,-1610,0,0
151880,578,826,34,-26390,-57610,5810,0,0
151900,579,823,35,-30940,-53410,13790,0,0
151920,581,825,36,-33250,-49630,13230,0,0
151940,584,829,37,-31780,-48650,5460,0,0
151960,585,832,37,-29960,-47250,-1960,0,0
151980,584,833,35,-26600,-46830,-3010,0,0
152000,587,836,31,-20790,-48300,1540,0,0
152020,588,835,27,-17150,-46130,7770,0,0
152040,579,815,30,-18340,-37100,13090,0,0
152060,562,789,33,-20020,-27090,15400,0,0
152080,554,776,36,-16870,-23240,11900,0,0
152100,556,780,32,-10080,-23660,3150,0,0
152120,564,793,31,-4970,-21630,-4550,0,0
152140,574,814,32,-3360,-15540,-5110,0,0
152160,593,839,31,-1890,-9100,0,0,0
152180,604,855,30,1330,-3920,3010,0,0
152200,602,858,32,4620,2310,490,0,0
152220,594,843,34,7560,8540,-1050,0,0
152240,583,829,33,12250,12040,1750,0,0
152260,575,811,31,17010,14700,5110,0,0
152280,562,796,34,17640,21770,6300,0,0
152300,560,791,35,17430,28840,5110,0,0
152320,565,796,37,20510,30800,2310,0,0
152340,572,811,34,25690,29120,-2870,0,0
152360,583,826,33,28140,30450,-7980,0,0
152380,580,830,39,27090,35140,-8470,0,0
152400,577,825,37,26950,37520,-4690,0,0
152420,570,811,35,28280,36610,1680,0,0
152440,569,808,39,26390,38710,7700,0,0
152460,580,828,39,24990,39620,4410,0,0
152480,598,859,38,28490,34580,-6720,0,0
152500,612,881,36,31850,29330,-14490,0,0
152520,607,878,40,29260,29960,-13230,0,0
152540,599,865,39,25900,31150,-6160,0,0
152560,582,835,37,24920,29190,2240,0,0
152580,561,804,41,21070,28980,11200,0,0
152600,547,773,45,15960,28630,16100,0,0
152620,549,775,40,16100,21490,11060,0,0
152640,559,796,38,18340,11760,-1960,0,0
152660,573,819,39,12740,11060,-10080,0,0
152680,580,836,45,4270,13020,-8960,0,0
152700,587,845,42,1750,7700,-3080,0,0
152720,588,840,38,3360,-2100,3220,0,0
152740,579,826,40,910,-6440,6020,0,0
152760,569,813,39,-4410,-6720,5460,0,0
152780,564,802,39,-7420,-9660,2590,0,0
152800,559,799,41,-10360,-12880,140,0,0
152820,571,812,41,-14420,-14630,-1260,0,0
152840,584,838,40,-14980,-19600,-2800,0,0
152860,600,858,35,-12670,-27160,-4620,0,0
152880,599,855,34,-13300,-30310,-4340,0,0
152900,591,844,37,-18620,-26880,-1610,0,0
152920,578,826,36,-21770,-24780,-490,0,0
152940,561,801,37,-20930,-26530,1960,0,0
152960,547,773,36,-20790,-27790,8610,0,0
152980,544,764,37,-21350,-28420,14490,0,0
153000,559,784,32,-20020,-30520,11130,0,0
153020,576,818,33,-18270,-31570,-1400,0,0
153040,590,850,34,-18970,-28560,-12810,0,0
153060,604,868,36,-19250,-25550,-13790,0,0
153080,611,877,34,-16100,-25900,-5390,0,0
153100,602,859,31,-11900,-25970,4900,0,0
153120,579,818,33,-10500,-21630,13930,0,0
153140,561,788,33,-10080,-16240,19320,0,0
153160,553,775,31,-7560,-13580,16870,0,0
153180,555,783,32,-4550,-11130,5950,0,0
153200,567,806,36,-2450,-7630,-5670,0,0
153220,583,830,35,350,-5600,-7980,0,0
153240,598,850,30,5390,-6860,-2870,0,0
153260,606,860,28,9870,-6720,2310,0,0
153280,597,853,32,9450,630,4340,0,0
153300,578,827,36,6300,11340,3710,0,0
153320,566,801,33,8330,14910,4830,0,0
153340,557,783,31,14070,13090,8680,0,0
153360,552,778,35,16660,14210,11340,0,0
153380,562,794,35,15470,19390,10780,0,0
153400,583,827,34,16520,21140,6790,0,0
153420,598,852,34,19180,20510,0,0,0
153440,597,862,36,19880,22260,-6440,0,0
153460,587,843,35,19180,26040,-7630,0,0
153480,576,824,35,20300,26320,-210,0,0
153500,570,806,36,21630,25060,12110,0,0
153520,564,798,39,19460,27440,19950,0,0
153540,567,806,40,15750,31360,16170,0,0
153560,579,824,37,21700,20790,-8260,0,0
153580,590,845,38,21490,17920,-11200,0,0
153600,590,851,38,16240,20860,-6090,0,0
153620,589,848,42,12040,22120,4900,0,0
153640,581,829,39,10850,19040,14490,0,0
153660,574,811,40,10780,14210,15260,0,0
153680,568,805,40,9940,10780,6580,0,0
153700,569,813,41,9030,7210,-5810,0,0
153720,574,825,39,8190,2660,-11480,0,0
153740,576,824,36,5250,140,-5600,0,0
153760,576,820,42,-350,490,4550,0,0
153780,571,817,45,-3080,-2170,8890,0,0
153800,580,824,38,-560,-10010,3850,0,0
153820,579,824,36,-700,-14630,-2940,0,0
153840,573,821,37,-5600,-13720,-5460,0,0
153860,575,820,38,-9030,-13930,-4200,0,0
153880,578,828,38,-9590,-17010,-910,0,0
153900,576,822,38,-10360,-19530,3780,0,0
153920,570,808,39,-12180,-20370,9380,0,0
153940,573,807,36,-11620,-23380,8330,0,0
153960,580,823,35,-10640,-25480,-1400,0,0
153980,592,848,37,-12740,-22750,-10640,0,0
154000,594,856,40,-15190,-19530,-10850,0,0
154020,593,850,35,-12740,-22400,-2450,0,0
154040,583,827,31,-7910,-27020,6580,0,0
154060,569,801,33,-9240,-23240,11340,0,0
154080,562,793,36,-13020,-16380,9310,0,0
154100,567,801,36,-12040,-14840,1820,0,0
154120,575,816,34,-8330,-16380,-6580,0,0
154140,577,822,36,-7770,-14000,-8610,0,0
154160,581,827,35,-6930,-11620,-3290,0,0
154180,587,832,32,-3220,-12390,2940,0,0
154200,594,839,29,-1050,-10710,5390,0,0
154220,596,848,36,-2240,-3920,1960,0,0
154240,593,849,37,-1960,1470,-3430,0,0
154260,589,840,32,3010,630,-5810,0,0
154280,576,817,32,7560,-280,-560,0,0
154300,570,806,33,7420,4060,8820,0,0
154320,569,800,35,6230,9310,13090,0,0
154340,575,812,34,7280,11830,10150,0,0
154360,579,824,35,10010,11970,1540,0,0
154380,576,821,35,11340,13440,-5040,0,0
154400,565,809,35,12180,14840,-4480,0,0
154420,558,791,36,12320,15960,4200,0,0
154440,555,784,36,11970,16730,13370,0,0
154460,557,786,36,11480,17710,13930,0,0
154480,561,797,38,11340,17990,5950,0,0
154500,575,819,35,13160,15470,-6090,0,0
154520,587,838,37,15120,12390,-13790,0,0
154540,599,862,37,14420,12530,-14140,0,0
154560,600,867,37,13020,13510,-8260,0,0
154580,591,850,36,11270,14560,4830,0,0
154600,578,822,39,9730,14770,16450,0,0
154620,569,803,39,8260,14700,17080,0,0
154640,567,806,38,9870,11340,4970,0,0
154660,568,811,37,11480,7490,-7280,0,0
154680,572,817,38,8820,7140,-6790,0,0
154700,575,820,39,5040,7280,2310,0,0
154720,581,828,39,4130,4620,7840,0,0
154740,582,831,38,5040,490,5390,0,0
154760,582,832,39,3990,-1610,2240,0,0
154780,578,820,34,2800,-3570,-840,0,0
154800,568,811,37,1260,-4900,-1820,0,0
154820,566,805,39,-2520,-3570,1540,0,0
154840,564,804,41,-5740,-3290,7350,0,0
154860,574,813,37,-4760,-7910,10150,0,0
154880,585,830,36,-1330,-14630,4900,0,0
154900,596,857,37,-1960,-15470,-4690,0,0
154920,604,871,38,-5040,-12600,-12040,0,0
